track_name,artist_name,frequency,song_ids,release_date,popularity,images,preview,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,time_signature,label
Blind Heart - Mix Cut,CAZZETTE,4,2rYkDL4Z1SAlbSSbd4nVAc,2018-08-10,43,https://i.scdn.co/image/ab67616d00004851b9ae3cfb4b222a9a39541597,https://p.scdn.co/mp3-preview/5de1aa3f0317b9d2914f2d00b71331d55d730e8f?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0328,0.739,0.615,1,7.86e-05,0.205,-12.852,0,0.0816,0.37,123.921,4,clare
Blink 182,Half an Orange,4,0GUCG3rXFQXFBwl3hExO2p,2019-09-03,52,https://i.scdn.co/image/ab67616d00004851e56de6fe12d8b7af699a59ad,https://p.scdn.co/mp3-preview/4fa2696e2b47c7f2d5889cd859b4ed110b364a75?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.206,0.59,0.469,10,0.0,0.109,-7.387,0,0.0525,0.37,149.86,4,clare
Blue Tacoma,Russell Dickerson,3,5PBx0zFfehUMyv5H4YXVAU,2017-06-16,65,https://i.scdn.co/image/ab67616d0000485135f967620e33127dbfe84b86,https://p.scdn.co/mp3-preview/1bbee8227eba5599cff8b103dda9c5ee605d2290?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0183,0.458,0.897,9,0.0,0.174,-4.879,1,0.0402,0.728,160.131,4,clare
Bluebird,Miranda Lambert,7,0kPeZAyIhIfeZNrtfjJGDB,2019-11-01,68,https://i.scdn.co/image/ab67616d00004851753e552f06e10a4987ea455b,https://p.scdn.co/mp3-preview/05501958aa1af408d0bf2ca24915609428fa848c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.038,0.661,0.633,7,2.75e-06,0.124,-5.986,1,0.0348,0.613,81.984,4,clare
Body Back (feat. Maia Wright),Gryffin,5,1z1XegUChLLQfcbtIK8ABn,2019-10-18,62,https://i.scdn.co/image/ab67616d00004851a2c3c702bdb4ad9ed5789fe5,https://p.scdn.co/mp3-preview/f7b972289d441c3d2c2b3d46e32f6a60d6f933f4?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0948,0.686,0.83,8,1.33e-06,0.182,-4.437,1,0.0369,0.486,123.032,4,clare
Book of Days,Enya,4,6CWOKK9eWmKbCwca8X6mb3,1991-11-15,49,https://i.scdn.co/image/ab67616d00004851feea9086fdcee8ea85e81598,https://p.scdn.co/mp3-preview/04018401d7f9f22257d9b9a56de25207017dd034?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.62,0.535,0.215,8,0.463,0.245,-16.667,1,0.0319,0.194,119.942,4,clare
Boss Bitch,Doja Cat,4,78qd8dvwea0Gosb6Fe6j3k,2020-01-23,77,https://i.scdn.co/image/ab67616d0000485110356a0e81371e6644cb1371,https://p.scdn.co/mp3-preview/77e6ec26d96f3f07f8ddfece5a9c4426f46fa594?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.127,0.707,0.955,10,0.0,0.202,-4.593,0,0.222,0.575,125.989,4,clare
Both of Us,Yellow Claw,3,1FDGTwqfK4mmwFZOd7qn5H,2018-06-22,49,https://i.scdn.co/image/ab67616d00004851a3e997a2838c360027b6c587,https://p.scdn.co/mp3-preview/4eac67c9e1bd9ccc30d29a8238ac17a4f12291a6?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.347,0.559,0.715,5,0.0136,0.288,-3.773,1,0.0636,0.335,159.975,4,clare
Break My Heart,Dua Lipa,8,017PF4Q3l4DBUiWoXk4OWT,2020-03-27,77,https://i.scdn.co/image/ab67616d00004851bd26ede1ae69327010d49946,https://p.scdn.co/mp3-preview/e1e63b8e31c4ab2d28dc988c5ec40d4084206b64?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.167,0.73,0.729,4,1.39e-06,0.349,-3.434,0,0.0884,0.467,113.011,4,clare
Break Up with Him,Old Dominion,3,5ZManJDV3CexO66nRCkdiV,2015-11-06,62,https://i.scdn.co/image/ab67616d0000485111555c764bf04f09d6cbc117,https://p.scdn.co/mp3-preview/01b4a760eff14a1ec7f05c22a97608f484a4f77d?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0675,0.617,0.632,8,0.0,0.108,-5.381,1,0.0371,0.564,151.988,4,clare
Breaking Up Was Easy In The 90's,Sam Hunt,13,4sf2L157iEgAR7yrCNLgSq,2020-04-03,65,https://i.scdn.co/image/ab67616d00004851b5529363386deb522a4f586c,https://p.scdn.co/mp3-preview/2abc95e42814153d4f7299e34f8c2e8d69e379a8?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.231,0.562,0.649,9,0.0,0.341,-5.4,1,0.0494,0.376,145.913,4,clare
Breezeblocks,alt-J,5,3n69hLUdIsSa1WlRmjMZlW,2012-09-18,71,https://i.scdn.co/image/ab67616d00004851028c3bb4b81ee71dd73d1596,https://p.scdn.co/mp3-preview/5918185661aaaa6e1c9199ab6390aabf72bc0ee2?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.096,0.615,0.658,5,0.000911,0.205,-7.299,1,0.0343,0.293,150.093,4,clare
Bright,Echosmith,4,3WKg25vrbjJlkhsgl2W4p3,2013-10-04,58,https://i.scdn.co/image/ab67616d00004851106fa02aaa287ec63af85aae,https://p.scdn.co/mp3-preview/41eedbbb39b3a5de7ab23dc4c95d1676a2beaba5?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.637,0.646,0.431,6,6.99e-06,0.113,-8.517,1,0.0262,0.292,90.034,4,clare
Broken Clocks,SZA,14,2fXwCWkh6YG5zU1IyvQrbs,2017-06-09,79,https://i.scdn.co/image/ab67616d000048514c79d5ec52a6d0302f3add25,https://p.scdn.co/mp3-preview/88d78e430c37fdf648abbdb2b35d7013e2c13581?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.131,0.692,0.684,6,0.0,0.156,-7.364,1,0.155,0.406,112.912,4,clare
Broken Halos,Chris Stapleton,6,06gD2ZtK3Dzc1BYqWExQJJ,2017-05-05,73,https://i.scdn.co/image/ab67616d000048516b3e3357c9192722c1236b49,https://p.scdn.co/mp3-preview/9e4b332e60b04646cadb8a3dbd8613025673d677?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.134,0.613,0.564,8,1.65e-06,0.0585,-7.085,1,0.0251,0.538,78.388,4,clare
Broken Love (feat. Parson James),The Him,3,4CCLVW7kCXSA8nLbl1lYYs,2018-05-25,35,https://i.scdn.co/image/ab67616d00004851379d95e873b48f18a9d5374b,https://p.scdn.co/mp3-preview/04f611c14452cfa48fd6ddcb3b56b70232f3b169?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.376,0.522,0.558,6,0.0,0.162,-5.497,1,0.126,0.403,182.021,4,clare
Broken Up,Mitchell Tenpenny,8,1Jn0osXy1WcDyniHgs67jT,2020-07-03,50,https://i.scdn.co/image/ab67616d0000485182407eac3aea4e35ddd4583a,https://p.scdn.co/mp3-preview/c50690fb0530e5e1a745bb3825a2da13390ebe69?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0149,0.578,0.869,2,0.0,0.346,-4.483,1,0.0355,0.699,160.072,4,clare
Brother (feat. Gavin DeGraw),NEEDTOBREATHE,3,62M9yafZsSRzlsphzeJPGo,2015-02-02,62,https://i.scdn.co/image/ab67616d000048517a50277b103616aebc6cca99,https://p.scdn.co/mp3-preview/052972533b60aa25ee7f6fc4e49eab9f61a8ab0c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.135,0.526,0.803,11,0.0,0.119,-3.989,1,0.127,0.564,157.887,4,clare
Bucket List,Mitchell Tenpenny,11,7D1iGhQakEW8oFCfWBlRek,2021-01-01,56,https://i.scdn.co/image/ab67616d00004851784bf827975916feec72a40c,https://p.scdn.co/mp3-preview/aa1793c2b7189f08ca1ee10c2131177e897adc95?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0473,0.565,0.743,2,0.0,0.0781,-4.833,1,0.0329,0.423,85.012,4,clare
Burn 'Em All,Kameron Marlowe,5,2UBvtKeetnXn6lMnsBUrZz,2020-06-26,55,https://i.scdn.co/image/ab67616d000048519373be533b1a88ddc0c969d0,https://p.scdn.co/mp3-preview/6ebec605af6cdde71fe376c3c8891fff4751d890?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.115,0.632,0.886,11,0.0,0.136,-3.986,0,0.054,0.637,114.951,4,clare
Buy Me a Boat,Chris Janson,7,2WKLUgklz0VDX5bKTZ3eYD,2015-10-30,67,https://i.scdn.co/image/ab67616d00004851e8bf8a91d842322ba81fcb5b,https://p.scdn.co/mp3-preview/b6801d2ba050a2ed79544542583e4ec5111ae5cf?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.319,0.574,0.745,2,0.0,0.11,-6.663,1,0.0507,0.693,154.042,4,clare
Bye Bye Bye,*NSYNC,6,62bOmKYxYg7dhrC6gH9vFn,2000-03-21,70,https://i.scdn.co/image/ab67616d00004851a6cb8fab778e1efc406a5909,https://p.scdn.co/mp3-preview/612fd571c0216fa3f2523a77a83abd794c8d9478?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.031,0.61,0.926,8,0.0012,0.0821,-4.843,0,0.0479,0.861,172.638,4,clare
CIVIL WAR - Bonus,Russ,9,0IUgswE9wJaY4QIQZEDTKe,2020-01-31,63,https://i.scdn.co/image/ab67616d00004851675fc8cf82a0c1024862a9dc,https://p.scdn.co/mp3-preview/ad1ee3d92f93edb98e1961f48cccc70ecf8bc83d?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.102,0.923,0.597,7,0.0,0.109,-6.827,1,0.262,0.496,101.044,4,clare
COPYCAT,Billie Eilish,4,5w7wuzMzsDer96KqxafeRK,2017-12-22,73,https://i.scdn.co/image/ab67616d00004851a9f6c04ba168640b48aa5795,https://p.scdn.co/mp3-preview/55684a3f3a871c6854a75a988d0cc7b6cda7d572?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.353,0.679,0.388,4,9.25e-05,0.341,-10.977,0,0.0932,0.234,124.909,4,clare
California Sun (feat. TW3LV),Johnny Rain,4,3fPvRP3k2sfCXSgZ8tiq9y,2015-01-20,16,https://i.scdn.co/image/ab67616d00004851ea584f82d26c8f87561a2e09,https://p.scdn.co/mp3-preview/489ea239900573a766df621ee714c3ac6598a8cb?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0188,0.612,0.747,7,0.000119,0.0784,-3.348,0,0.0394,0.153,128.064,4,clare
Call on Me - Ryan Riback Remix,Starley,4,2L6orAlH8tBhiFTumIfMyF,2016-10-18,61,https://i.scdn.co/image/ab67616d000048511148c1ca867495f48cd3532a,https://p.scdn.co/mp3-preview/a7f576c367dd40fa1e484d312e53f90c9a7bb903?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0604,0.67,0.838,0,0.000611,0.159,-4.031,1,0.0362,0.717,104.998,4,clare
Callin' Baton Rouge,Brooks Jefferson,17,7w8nryFVgPW4voepzRO3wW,2015-03-13,60,https://i.scdn.co/image/ab67616d00004851680ac0a0e8f39e6e2ae80406,https://p.scdn.co/mp3-preview/c7581afedc43a1ec31b24a45d93f192d2cf2f6da?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.447,0.458,0.935,2,0.000356,0.232,-1.989,1,0.0595,0.667,107.207,4,clare
Cameras (featuring Jeremy Zucker),Justice Skolnik,4,3SsxDBJ6Cv3KMqqwPmkBRO,2018-03-09,30,https://i.scdn.co/image/ab67616d000048511367457eb541d337540a37df,https://p.scdn.co/mp3-preview/67c868687bf36738ad8fb78f3a744ab1106cf400?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.278,0.691,0.674,0,0.0,0.0506,-6.635,0,0.0401,0.789,93.008,4,clare
Can We Kiss Forever?,Kina,4,58wyJLv6yH1La9NIZPl3ne,2018-08-31,76,https://i.scdn.co/image/ab67616d0000485113584782bb6d165483d296ed,https://p.scdn.co/mp3-preview/fda83d45d15a0acf5450de59122d3e443abc2971?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.894,0.522,0.128,4,0.026,0.0941,-18.717,1,0.0357,0.124,109.986,4,clare
Can You Hear Me? (feat. T-Pain),Omarion,30,2rM4g5n1YwiMNz5QX6zFmb,2020-02-21,39,https://i.scdn.co/image/ab67616d0000485109a0f74f66391648f9049ff4,https://p.scdn.co/mp3-preview/a39013c54af997d71719d12a109974c73a01eac8?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0696,0.768,0.705,0,0.0,0.199,-5.053,1,0.0801,0.767,140.04,4,clare
Candy Paint,Post Malone,6,32lItqlMi4LBhb4k0BaSaC,2018-04-27,75,https://i.scdn.co/image/ab67616d00004851b1c4b76e23414c9f20242268,https://p.scdn.co/mp3-preview/c9efa5ac56a70e8060093e32a1b3f50a8401989f?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.64,0.664,0.667,4,1.22e-06,0.0753,-5.941,1,0.154,0.381,180.064,4,clare
Capital Letters,Hailee Steinfeld,4,6l0Ky2PycJV1Bz88kFeVGL,2018-02-09,69,https://i.scdn.co/image/ab67616d000048516cd9798b6ace10ff98d1abdd,https://p.scdn.co/mp3-preview/c14a1170ca2d751bc0d10d067ff23a4ce5a2c4a2?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0337,0.661,0.814,0,8.27e-06,0.0518,-5.529,1,0.0759,0.459,99.963,4,clare
Cardiac Arrest,Bad Suns,7,6zQyu8L8yUuJkl6LbQ6iKU,2014-07-01,60,https://i.scdn.co/image/ab67616d000048517cdb6268970ceeb84039819e,https://p.scdn.co/mp3-preview/5fb9e43933368a3e20464204f140288b933f5a41?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0521,0.616,0.88,1,0.000717,0.0539,-3.59,1,0.042,0.751,94.011,4,clare
Caribbean Blue,Enya,3,31TAub5WKWEsVTJcdksxq7,1991-11-15,55,https://i.scdn.co/image/ab67616d00004851feea9086fdcee8ea85e81598,https://p.scdn.co/mp3-preview/4312f08d1e7fb73ef86b9cf5c195bbad686db322?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.776,0.386,0.319,4,0.965,0.106,-16.512,1,0.0332,0.661,157.614,3,clare
Carnival Hearts,Kayla Diamond,7,1Na8A9PsNYaODfKWumgzxG,2017-11-24,45,https://i.scdn.co/image/ab67616d00004851e268b8262098c7d7abbf290b,https://p.scdn.co/mp3-preview/9a0e03ccb6ca37bf21d6e46b56bfcd860c495b4b?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.14,0.638,0.667,11,0.0,0.527,-5.645,1,0.0428,0.528,90.039,4,clare
Castles,Freya Ridings,3,5tZWtGT65sMrDVPB5H444n,2019-07-19,61,https://i.scdn.co/image/ab67616d00004851692701741cd800811b944be9,https://p.scdn.co/mp3-preview/5cd759aa56f7d1d1597d811411807ad36a8be70c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0046,0.672,0.752,4,0.00047,0.056,-4.866,1,0.0843,0.429,116.945,4,clare
Catch - Radio Edit,Will Sparks,3,4QdJ0tZ4bkvOLaKs7DzI8L,2014-02-18,19,https://i.scdn.co/image/ab67616d0000485179211b00e2daed548973fd16,https://p.scdn.co/mp3-preview/5a6c255e2b1c46bc6190d93bb1cbdd394f6a6e1a?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00327,0.745,0.647,1,0.623,0.308,-4.205,0,0.333,0.527,127.965,4,clare
Catching On,Elephante,4,70EI0sw5bwGnRyNnSTSbSU,2016-09-13,46,https://i.scdn.co/image/ab67616d0000485181e7b76f8d878c2f83a84502,https://p.scdn.co/mp3-preview/d692dddbb09516816817518c99fa531d8691558f?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.23,0.626,0.762,0,0.0,0.147,-3.627,0,0.0458,0.637,99.968,4,clare
Caught Me a Rhythm,Viceroy,3,1seHkBlA2tBJgFWIjPpQXP,2018-06-19,26,https://i.scdn.co/image/ab67616d00004851a88f303e09be2c713a20335f,https://p.scdn.co/mp3-preview/30fb8a2c0ce4f1fa1af7195b097b86046178c05e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0597,0.711,0.721,1,0.00281,0.1,-3.506,1,0.0908,0.542,97.945,4,clare
Caving (feat. James Droll) - Mokita Remix,Justin Caruso,3,3DfUFaXBqNQDQGKUVFW27e,2017-12-15,14,https://i.scdn.co/image/ab67616d000048514cdc27599ebba6a498021ec8,https://p.scdn.co/mp3-preview/16f3c5a275994ac6859246aaed1853e91e62cdce?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.361,0.602,0.719,11,0.000122,0.0843,-8.561,1,0.0438,0.622,92.076,4,clare
Centuries,Fall Out Boy,6,04aAxqtGp5pv12UXAg4pkq,2015-01-20,79,https://i.scdn.co/image/ab67616d000048513cf1c1dbcfa3f1ab7282719b,https://p.scdn.co/mp3-preview/cf7c3a587d5ca3a6858dd8229979a70ae0b22edf?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.00359,0.393,0.858,4,0.0,0.102,-2.868,0,0.0729,0.56,176.042,4,clare
Chainsmoker,Marko Penn,8,3V9Lo54ikQCiMQxV0Y5t0W,2017-06-30,55,https://i.scdn.co/image/ab67616d00004851e4be68b758961f66ac0aad2b,https://p.scdn.co/mp3-preview/697ad83dc9407a6c993a1cc398d016f5243e6d5b?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0872,0.881,0.63,9,6.81e-06,0.0981,-4.611,1,0.0432,0.648,77.998,4,clare
Champagne & Sunshine (Ellusive Remix),PLVTINUM,9,2Ytv0dhe5vPTJsC9pO7VO0,2017-03-31,55,https://i.scdn.co/image/ab67616d0000485101dfd2fec853ced8b6b94510,https://p.scdn.co/mp3-preview/75bd07584c663ea782428aa644eef9c40b9d421e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.174,0.568,0.79,8,0.0,0.269,-4.411,1,0.0792,0.566,109.747,4,clare
Chasin' Honey,Wild Party,26,0Z0iYAtKYswMYXL3kJtdO4,2014-10-07,54,https://i.scdn.co/image/ab67616d00004851b2b05168e86b0af78ede0d97,https://p.scdn.co/mp3-preview/134d055db59deb1a247d0c455244a29a50c1ea58?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.02,0.526,0.637,7,1.25e-06,0.0978,-5.052,1,0.0656,0.765,176.1,4,clare
Chasin' You,Morgan Wallen,52,5MwynWK9s4hlyKHqhkNn4A,2018-04-27,79,https://i.scdn.co/image/ab67616d00004851f9f2dda2df2a695b9bad3440,https://p.scdn.co/mp3-preview/1832a712c7f38ae178f58258f96d920ea9cc0da9?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.657,0.631,0.591,7,0.0,0.11,-5.785,1,0.0277,0.489,97.074,4,clare
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,4,023OVLNzXhX0j7CxswUt6D,2015-10-16,66,https://i.scdn.co/image/ab67616d000048511c61cec78c70409b783d1480,https://p.scdn.co/mp3-preview/24a333a2b52d9ad88e6c9c08f2944091501a4db5?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.141,0.78,0.68,4,1.2e-05,0.138,-6.081,1,0.0305,0.594,118.026,4,clare
Chills,James Barker Band,4,4fT0lwTnwXN5Qg5vSPyq0u,2017-04-21,58,https://i.scdn.co/image/ab67616d00004851e6109b4e161a8f16c007f308,https://p.scdn.co/mp3-preview/a0d08d6e4487ccf470d68b6c5780cc0bb4deaaf6?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.147,0.657,0.798,8,0.0,0.117,-5.98,0,0.0445,0.448,116.032,4,clare
Chun-Li,Nicki Minaj,5,1e4rwBPVI32vZtTJu7mJ4J,2018-08-10,70,https://i.scdn.co/image/ab67616d00004851540ab7c149079184e8724dc4,https://p.scdn.co/mp3-preview/22d89ea0d4b319045f27183d8d50fa0e4279bc20?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.278,0.686,0.73,6,4.76e-05,0.106,-5.077,0,0.374,0.474,128.943,5,clare
Church Bells,Carrie Underwood,18,67citk3uzWs5qbaIVKTeg8,2015-10-23,65,https://i.scdn.co/image/ab67616d00004851e47f7d2c1163fba1e67c7ed1,https://p.scdn.co/mp3-preview/c32bd1f62a3a953599dbd308a2e4feb28ef36b92?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.226,0.575,0.844,3,0.0,0.0538,-1.772,0,0.0633,0.542,87.007,4,clare
Cigarette Duet,Princess Chelsea,3,5zZt5BzzSrUXwytlRatvc2,2011,63,https://i.scdn.co/image/ab67616d0000485168a2b404de5079633c721b5e,https://p.scdn.co/mp3-preview/a5314a8371b6f4805c655d617a2dd3f7dee1388c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.326,0.353,0.539,0,0.00141,0.0964,-8.003,0,0.0283,0.176,104.966,4,clare
Classic,MKTO,4,6FE2iI43OZnszFLuLtvvmg,2012,80,https://i.scdn.co/image/ab67616d000048519474419f15773875a495eed3,https://p.scdn.co/mp3-preview/c2f5d9652b4b1c272a8e57ab533a148c3bb4396c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0384,0.72,0.791,1,0.0,0.157,-4.689,1,0.124,0.756,102.071,4,clare
Clearest Blue - Gryffin Remix,CHVRCHES,6,2ZcgMcdnkbezAGvpdvaGGq,2015-09-25,40,https://i.scdn.co/image/ab67616d000048519dbe066271c359c3aeec7899,https://p.scdn.co/mp3-preview/ec40327529b124bcfdee98ed9fb3f2a7d8238c16?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0577,0.546,0.793,6,0.11,0.0737,-6.918,1,0.0355,0.313,116.011,4,clare
Cleopatra,The Lumineers,39,2ToW7zhGCrVrLU4fiKj9U1,2016-04-08,71,https://i.scdn.co/image/ab67616d00004851cd34380a48c22de3d0e475de,https://p.scdn.co/mp3-preview/b2166e408679e76c30bab4033e9042871e37863e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.228,0.536,0.775,8,0.000143,0.0947,-6.765,1,0.0394,0.485,151.393,4,clare
Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,5,5JEx7HbmvHQQswJCsoo9rA,2018-10-24,64,https://i.scdn.co/image/ab67616d00004851dd640dbca55836e23894212a,https://p.scdn.co/mp3-preview/c1406563fc243e88290887acc798fea5a12cabf8?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0954,0.575,0.758,1,0.0,0.394,-5.029,0,0.0618,0.493,144.107,4,clare
Closer to Love,Mat Kearney,3,09b5vch8cDyMN8vYA2lEwk,2009-05-15,46,https://i.scdn.co/image/ab67616d00004851792af6342612021fe5fa45a2,https://p.scdn.co/mp3-preview/b2d1811f0f20c406e85b28a636ae1e8e04d19565?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.508,0.641,0.601,0,9.33e-06,0.121,-8.51,1,0.0337,0.553,104.984,4,clare
Clothes Off,Amiigos,7,5Xj1vfwZ8hcMnPRMQYJVhJ,2017-09-11,47,https://i.scdn.co/image/ab67616d00004851f81fdc25143df844b094a9c6,https://p.scdn.co/mp3-preview/9977da92bda30d9f3801cb3ead0b9496ecb10efb?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0019,0.696,0.804,6,1.02e-05,0.157,-6.711,0,0.0577,0.522,115.943,4,clare
Collard Greens,ScHoolboy Q,3,0zO8ctW0UiuOefR87OeJOZ,2014-01-01,76,https://i.scdn.co/image/ab67616d0000485136977e237a8f70ec6c990636,https://p.scdn.co/mp3-preview/75e8b0aeb2aa04fa030d38b33269e30893fa1b24?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.025,0.825,0.575,11,9.94e-06,0.205,-4.87,1,0.0633,0.65,153.954,4,clare
Come & Go (with Marshmello),Juice WRLD,8,2Y0wPrPQBrGhoLn14xRYCG,2020-07-10,79,https://i.scdn.co/image/ab67616d000048513e0698e4ae5ffb82a005aeeb,https://p.scdn.co/mp3-preview/ea58fe5f6c03dc8f61ed9168bfc4d404d1f486f2?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0172,0.625,0.814,0,0.0,0.158,-5.181,1,0.0657,0.535,144.991,4,clare
Come Back For You (Morgan Page Remix),Elephante,5,0DZFKAx7isfSfMa3g8pfbz,2018-11-09,28,https://i.scdn.co/image/ab67616d00004851a4a1137be0633320f710f39b,https://p.scdn.co/mp3-preview/6f749c94ef49ef2f2f33e069e5f2031d9cc46a3d?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.213,0.59,0.717,2,0.0,0.0668,-5.1,1,0.0364,0.422,160.055,4,clare
Come On Over,Shania Twain,4,0kxEMIpNL0GmIMKkTJ7vw0,1997-11-04,52,https://i.scdn.co/image/ab67616d00004851aaf012d56b8c72658da6c45f,https://p.scdn.co/mp3-preview/3e74c2e2aa0f69ebc7cee8dd72667566b6f48918?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.166,0.635,0.852,11,0.0,0.309,-6.463,1,0.0516,0.966,76.498,4,clare
Come Through (feat. Lil Tecca),Bankrol Hayden,86,3RoCi49XvcidDK7OqGw7fb,2021-09-24,68,https://i.scdn.co/image/ab67616d00004851d28490b214e4b86bbe3d128b,https://p.scdn.co/mp3-preview/02b4d645883e719d71b949db6c3be74c197a6c0e?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.41,0.872,0.623,3,0.0,0.184,-3.94,0,0.0389,0.72,104.07,4,clare
Concrete Angel - Radio Edit,Gareth Emery,3,2zM1zEjv2JX1qTmSDeB8IL,2012-02-13,53,https://i.scdn.co/image/ab67616d00004851f0a7b88c3e43ac7aba85ea65,https://p.scdn.co/mp3-preview/90c729bf7b572ac0d355222dcac120af50645255?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0105,0.63,0.892,7,0.0069,0.144,-5.122,1,0.041,0.557,130.012,4,clare
Consideration,Rihanna,3,6t90Z9XkdsHD8xMxro6KRP,2016-01-28,72,https://i.scdn.co/image/ab67616d0000485133c6b920eabcf4c00d7a1093,https://p.scdn.co/mp3-preview/12727c756b8c6a0a2a6313302d540cf44a5fc9ea?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.0392,0.883,0.584,7,4.39e-06,0.0869,-2.102,0,0.0465,0.784,144.975,4,clare
Contact,Lulleaux,3,2IQB5iBapo0Y37Yc0PtIZc,2017-08-18,51,https://i.scdn.co/image/ab67616d00004851ed1453a4f34ce9c5d78e0670,https://p.scdn.co/mp3-preview/ed2ef5a57910f823151d7937447e6c0021a5c8d4?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.351,0.651,0.76,7,0.0,0.151,-3.377,1,0.054,0.673,96.204,4,clare
Conversations in the Dark - John Legend vs. David Guetta,John Legend,3,20d27F17AZOxTJOEHAVK2Y,2020-02-14,55,https://i.scdn.co/image/ab67616d000048511e20ec413fd7b32b3dc15a5b,https://p.scdn.co/mp3-preview/d986f675f68975d6c3ce989dc781fae35eff1d13?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.245,0.572,0.742,8,0.0,0.108,-4.589,0,0.0347,0.376,127.19,4,clare
Cool Again,Shoffy,9,4CFJuKGq5CiGF95M2Jrw3S,2018-11-16,57,https://i.scdn.co/image/ab67616d000048514a46eaf336a2096efc4d8f43,https://p.scdn.co/mp3-preview/575a97fe66bc4c82b3d910b89b3d14333cfbf50c?cid=8e910b9aa35e4098ac6dab1c9b9c03e0,0.443,0.803,0.449,11,3.32e-05,0.127,-6.861,1,0.0745,0.655,90.077,4,clare
